Timestamp,Time (ms)
1691534638476,59.9
1691534638676,60.3
1691534638876,58.4
1691534639076,54.1
1691534639276,53.1
1691534639476,57.8
1691534639676,55.3
1691534639876,54.4
1691534640076,53.2
1691534640276,49.0
1691534640476,68.1
1691534640676,67.2
1691534640876,66.2
1691534641076,65.9
1691534641276,64.8
1691534641476,64.4
1691534641676,63.3
1691534641876,63.1
1691534642076,62.2
1691534642276,62.3
1691534642476,63.4
1691534642676,59.1
1691534642876,58.2
1691534643076,60.9
1691534643276,60.4
1691534643476,65.5
1691534643676,60.8
1691534643876,73.6
1691534644076,54.0
1691534644276,53.3
1691534644476,52.5
1691534644676,52.0
1691534644876,50.6
1691534645076,49.6
1691534645276,49.3
1691534645476,68.2
1691534645676,67.4
1691534645876,66.9
1691534646076,67.5
1691534646276,65.8
1691534646476,71.0
1691534646676,68.4
1691534646876,70.2
1691534647076,74.9
1691534647276,69.1
1691534647476,71.1
1691534647676,62.2
1691534647876,61.1
1691534648076,60.7
1691534648276,60.9
1691534648476,60.3
1691534648676,59.5
1691534648876,58.4
1691534649076,58.2
1691534649276,58.0
1691534649476,57.4
1691534649676,56.0
1691534649876,60.8
1691534650076,55.7
1691534650276,55.4
1691534650476,54.5
1691534650676,53.5
1691534650876,52.9
1691534651076,58.4
1691534651276,65.3
1691534651476,59.4
1691534651676,51.0
1691534651876,55.2
1691534652076,49.3
1691534652276,48.9
1691534652476,68.0
1691534652676,47.3
1691534652876,67.9
1691534653076,70.2
1691534653276,69.4
1691534653476,71.5
1691534653676,63.8
1691534653876,71.7
1691534654076,72.3
1691534654276,68.5
1691534654476,67.4
1691534654676,69.5
1691534654876,59.8
1691534655076,61.4
1691534655276,59.3
1691534655476,58.4
1691534655676,57.5
1691534655876,56.0
1691534656076,55.8
1691534656276,56.0
1691534656476,55.3
1691534656676,54.3
1691534656876,53.5
1691534657076,53.2
1691534657276,52.4
1691534657476,51.2
1691534657676,55.2
1691534657876,50.1
1691534658076,50.0
1691534658276,49.7
1691534658476,48.9
1691534658676,77.4
1691534658876,47.3
1691534659076,67.2
1691534659276,66.5
1691534659476,65.2
1691534659676,116.0
1691534659876,43.2
1691534660076,48.4
1691534660276,67.8
1691534660476,52.9
1691534660676,67.0
1691534660876,65.8
1691534661076,66.3
1691534661276,65.9
1691534661476,64.8
1691534661676,64.2
1691534661876,63.3
1691534662076,63.3
1691534662276,62.4
1691534662476,61.3
1691534662676,60.9
1691534662876,60.1
1691534663076,59.9
1691534663276,59.1
1691534663476,58.3
1691534663676,60.8
1691534663876,56.7
1691534664076,57.4
1691534664276,46.9
1691534664476,56.1
1691534664676,55.4
1691534664876,54.2
1691534665076,53.4
1691534665276,52.9
1691534665476,51.7
1691534665676,52.0
1691534665876,56.2
1691534666076,49.8
1691534666276,49.5
1691534666476,48.9
1691534963579,576.0
1691534963779,609.0
1691534963979,699.0
1691534964179,802.0
1691534964379,789.0
1691534964579,46.6
1691534964779,769.0
1691534964979,723.0
1691534965179,56.7
1691534965379,687.0
1691534965579,43.5
1691534965779,565.0
1691534965979,769.0
1691534966179,144.0
1691534966379,713.0
